Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
1;196;219.66141175263652;188.47413150135242;31.187280251284108;31.187280251284108
10;211;204.70919433459744;168.59169212720224;36.117502207395205;36.117502207395205
12;199;228.70389637653346;202.26344665514185;26.440449721391616;26.440449721391616
16;39;149.94086630100173;182.29206330562482;-32.35119700462309;32.35119700462309
23;68;284.811900087698;245.1419470319349;39.6699530557631;39.6699530557631
25;7;74.01502339058766;109.53892181308382;-35.52389842249616;35.52389842249616
26;28;100.9608561995899;98.90806365288434;2.052792546705561;2.052792546705561
31;5;127.66426098927387;154.3006658214946;-26.63640483222072;26.63640483222072
34;202;133.1940019975267;118.52691384592752;14.667088151599174;14.667088151599174
37;11;106.09871728516995;89.62029861318561;16.478418671984343;16.478418671984343
52;85;106.36338475208419;97.42832269246668;8.935062059617508;8.935062059617508
56;113;119.0504868788902;166.27475927631457;-47.22427239742437;47.22427239742437
57;217;158.85597281021577;187.26769913855844;-28.411726328342667;28.411726328342667
66;185;250.8466162574153;203.51249157905303;47.33412467836226;47.33412467836226
68;220;121.13147637397799;155.78352570143252;-34.652049327454534;34.652049327454534
69;105;93.11423269534255;95.25048195131923;-2.1362492559766793;2.1362492559766793
70;109;57.04411579472285;82.25698099745443;-25.212865202731585;25.212865202731585
82;8;218.5025392667037;221.6032635846392;-3.1007243179354873;3.1007243179354873
86;115;70.94381117207978;79.52136539280912;-8.57755422072934;8.57755422072934
94;170;138.53163131800554;150.67187257956158;-12.140241261556042;12.140241261556042
118;2;97.41961408586332;161.15078199444918;-63.73116790858586;63.73116790858586
119;55;157.39476904927415;152.06152818092676;5.333240868347389;5.333240868347389
120;207;160.52292664551433;151.32904420659247;9.193882438921861;9.193882438921861
123;104;74.87884303383761;85.32883358111383;-10.449990547276215;10.449990547276215
125;92;107.73688229312894;168.55631299608822;-60.81943070295928;60.81943070295928
126;78;88.13857387173407;107.77479528763244;-19.636221415898376;19.636221415898376
133;97;78.75538529987026;79.39849299407483;-0.6431076942045735;0.6431076942045735
