Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
33;M290;40.485552865027756;35.01865783492518;5.466895030102577;5.466895030102577
42;M198;10.786753713682812;16.314592810957897;-5.527839097275086;5.527839097275086
47;M173;9.57144639361229;12.350161968188615;-2.778715574576326;2.778715574576326
49;M170;51.25127043618289;41.815894945007145;9.435375491175748;9.435375491175748
51;M120;54.4744372408397;47.30234397325377;7.172093267585929;7.172093267585929
55;M25;51.72972030999522;58.85720396028367;-7.127483650288447;7.127483650288447
58;M121;10.336338907876241;23.639274899658325;-13.302935991782084;13.302935991782084
59;M141;29.764769312634314;22.26631400492807;7.498455307706244;7.498455307706244
60;M285;21.31355775545127;26.439944623779258;-5.126386868327987;5.126386868327987
62;M104;20.278476143410234;39.09831521099298;-18.819839067582745;18.819839067582745
64;M176;10.78887803793376;74.39623132599914;-63.60735328806538;63.60735328806538
74;M188;6.013114646436558;28.216934354616427;-22.203819708179868;22.203819708179868
76;M209;29.995944219025045;20.671230927907555;9.32471329111749;9.32471329111749
77;M9;62.03938887047069;73.32774119315205;-11.288352322681362;11.288352322681362
78;M243;67.72537200992649;29.261170292883545;38.46420171704294;38.46420171704294
89;M238;4.054009702397962;23.25489542033175;-19.200885717933787;19.200885717933787
90;M166;2.2337451326743314;24.123530003137;-21.889784870462666;21.889784870462666
95;M175;28.62665607891847;22.82535162256746;5.8013044563510086;5.8013044563510086
97;M284;1.2840759612027706;39.49348128362975;-38.209405322426974;38.209405322426974
98;M70;108.07817861055273;109.40243363319657;-1.3242550226438397;1.3242550226438397
106;M305;4.130567040508568;23.939374151669334;-19.808807111160768;19.808807111160768
110;M283;7.256088255540843;29.2179448092903;-21.96185655374946;21.96185655374946
