Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
4;M145;0.4409604302985641;0.4375238918539267;0.0034365384446373715;0.0034365384446373715
7;M29;0.46076759212815505;0.4664413043219742;-0.00567371219381918;0.00567371219381918
8;M180;0.7058345743472916;0.5596440029915112;0.1461905713557804;0.1461905713557804
9;M301;0.29550840525614064;0.4277720589916976;-0.13226365373555699;0.13226365373555699
14;M250;0.3211055671975534;0.41852744587116775;-0.09742187867361435;0.09742187867361435
18;M155;0.607911342473326;0.5011799916886814;0.10673135078464457;0.10673135078464457
20;M154;0.5878471769629867;0.5357969249158409;0.05205025204714586;0.05205025204714586
25;M268;0.5158504561727548;0.5148454567037413;0.0010049994690135566;0.0010049994690135566
26;M177;0.5207696092258971;0.46906015976073917;0.05170944946515793;0.05170944946515793
28;M225;0.23937915698018344;0.4050440418098098;-0.16566488482962635;0.16566488482962635
35;M79;0.607137125449121;0.48931707096707117;0.11782005448204985;0.11782005448204985
39;M212;0.346953318139511;0.42370461352812777;-0.07675129538861675;0.07675129538861675
44;M251;0.3531714889630441;0.4370804871061079;-0.0839089981430638;0.0839089981430638
50;M49;0.4689775695984464;0.46825246914943536;0.0007251004490110291;0.0007251004490110291
57;M48;0.5897817078247678;0.44366347355460106;0.14611823427016674;0.14611823427016674
69;M103;0.5250974163602505;0.41158838760946603;0.1135090287507845;0.1135090287507845
80;M263;0.39863692431085396;0.4486652991037069;-0.05002837479285294;0.05002837479285294
85;M258;0.4305217150639711;0.43529442368052673;-0.004772708616555654;0.004772708616555654
86;M38;0.45882338242956416;0.4485198795469894;0.010303502882574755;0.010303502882574755
91;M8;0.5193150707754934;0.5032147695166046;0.01610030125888884;0.01610030125888884
94;M45;0.6673098233785341;0.5077303854162751;0.15957943796225893;0.15957943796225893
96;M162;0.5008704648505187;0.5008741047772693;-3.639926750675926e-06;3.639926750675926e-06
101;M278;0.27074184629257947;0.43665844807009796;-0.1659166017775185;0.1659166017775185
