Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
1;197;498.29549847087253;603.3859228572423;-105.09042438636982
10;96;1219.3206706428605;847.6530633453631;371.6676072974974
13;88;509.7199837273937;851.5095154825128;-341.7895317551191
16;39;979.0818205041787;676.5900494544626;302.49177104971614
23;68;716.973303211476;498.1796239682728;218.79367924320326
25;7;370.86367644468675;585.8949967562157;-215.031320311529
26;28;701.4956295655959;663.3201615591217;38.17546800647415
29;185;601.5347308001191;604.7822662161186;-3.2475354159995504
31;5;900.6445098529289;653.7878841072745;246.85662574565436
34;186;577.4074735612627;693.8690165375623;-116.4615429762996
46;29;705.3015196619939;607.1061464151658;98.19537324682813
52;84;858.3187188150412;600.057931590946;258.2607872240951
67;220;743.2375790869098;436.7591435304068;306.47843555650303
68;209;581.394978976207;472.38512333076267;109.0098556454443
69;215;601.0858731153572;447.5612147791458;153.52465833621142
71;6;1096.955916126366;594.8381131417324;502.1178029846336
79;37;939.2371237160647;696.4420527540623;242.79507096200246
81;8;718.6892165376821;627.7988956182587;90.8903209194234
86;97;719.4767956783226;820.4178643039905;-100.94106862566798
90;95;651.0904406422284;644.0628432570109;7.027597385217518
95;198;559.9623289473675;578.5829461299692;-18.620617182601677
96;4;1160.3803382536305;703.2851232559487;457.09521499768175
97;18;980.6105340502987;615.8596641401443;364.7508699101544
101;193;583.5143646640216;638.0153411871053;-54.50097652308364
115;40;910.8869714784483;736.6219044170768;174.2650670613715
123;93;735.7011749075622;698.3043717942462;37.39680311331597
127;21;723.5528703298457;633.2099291217878;90.34294120805794
