Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
1;M165;0.44561776714153006;1.1419184069021495;-0.6963006397606195;0.6963006397606195
5;M137;0.42357305846625276;0.7940311097369228;-0.37045805127067005;0.37045805127067005
11;M269;0.8015818658230719;0.7963087101736938;0.005273155649378136;0.005273155649378136
12;M207;0.5494273427024643;1.0638639988346368;-0.5144366561321725;0.5144366561321725
13;M10;0.6037071196227156;1.0760103961211451;-0.4723032764984295;0.4723032764984295
19;M157;1.6150380197592447;1.3410668260495846;0.27397119370966005;0.27397119370966005
27;M153;1.0054798900642257;0.9047538905579142;0.10072599950631145;0.10072599950631145
37;M247;0.71548048863595;1.0514673031375998;-0.3359868145016498;0.3359868145016498
41;M72;0.2551293846658;0.8808723690321362;-0.6257429843663362;0.6257429843663362
46;M193;0.5189841015579161;0.8463667780618828;-0.3273826765039667;0.3273826765039667
48;M241;1.0203838712222622;1.427040160667695;-0.40665628944543286;0.40665628944543286
54;M260;0.7511231167628885;0.7497006425750585;0.0014224741878299252;0.0014224741878299252
67;M117;0.3970706798987842;1.2121521219565485;-0.8150814420577643;0.8150814420577643
70;M306;0.584527448802454;0.7814745660798608;-0.19694711727740677;0.19694711727740677
71;M199;0.7200607139560551;0.939314240948019;-0.21925352699196388;0.21925352699196388
73;M280;1.4128964417396088;1.2718907155221957;0.14100572621741314;0.14100572621741314
81;M18;0.5058997032811217;1.0543961255028753;-0.5484964222217537;0.5484964222217537
82;M203;0.9952167711257152;0.9568681471661417;0.0383486239595735;0.0383486239595735
84;M192;0.5762291172978172;0.8420648916909993;-0.26583577439318207;0.26583577439318207
92;M204;0.7010447864499053;1.0090628026589865;-0.3080180162090812;0.3080180162090812
99;M100;0.6232078511345664;1.0281748826189052;-0.40496703148433877;0.40496703148433877
105;M237;0.6884800871428833;0.8859108223144212;-0.19743073517153786;0.19743073517153786
112;M264;1.9913065348612455;1.318292760416118;0.6730137744451274;0.6730137744451274
