Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
1;M165;176.71925696714155;182.1607089933999;-5.441452026258361;5.441452026258361
5;M137;217.35172565846625;190.50480559175037;26.84692006671588;26.84692006671588
11;M269;49.55952236582308;56.45314957200096;-6.893627206177882;6.893627206177882
12;M207;120.99507834270246;154.7581818486105;-33.763103505908035;33.763103505908035
13;M10;58.91171641962272;90.24328114669628;-31.331564727073555;31.331564727073555
19;M157;139.08146791975926;127.28204325059545;11.799424669163812;11.799424669163812
27;M153;21.195357490064225;29.80338398577041;-8.608026495706184;8.608026495706184
37;M247;80.54737408863595;116.7848652655496;-36.23749117691365;36.23749117691365
41;M72;234.4992993846658;216.926211956884;17.573087427781786;17.573087427781786
46;M193;41.552183801557916;51.07978105345205;-9.527597251894136;9.527597251894136
48;M241;192.5407125712223;183.10634404514119;9.434368526081101;9.434368526081101
54;M260;87.2699061167629;58.08693115880599;29.182974957956908;29.182974957956908
67;M117;73.39611227989879;110.93011994246494;-37.534007662566154;37.534007662566154
70;M306;19.551434548802455;26.807338703584833;-7.255904154782378;7.255904154782378
71;M199;37.398190613956054;31.264121631489232;6.134068982466822;6.134068982466822
73;M280;69.70089464173961;50.31574105176725;19.38515358997236;19.38515358997236
81;M18;111.45055880328111;168.9031547753413;-57.452595972060195;57.452595972060195
82;M203;33.51716157112572;32.98206742856011;0.5350941425656117;0.5350941425656117
84;M192;19.391903817297816;30.59478380325892;-11.202879985961104;11.202879985961104
92;M204;31.891265686449906;30.734414292500272;1.1568513939496334;1.1568513939496334
99;M100;66.78624005113457;138.5553988977395;-71.76915884660494;71.76915884660494
105;M237;35.12201038714288;70.10731376572613;-34.985303378583254;34.985303378583254
112;M264;98.17254573486125;135.54179655901046;-37.36925082414922;37.36925082414922
