Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
33;M290;301.80785986502775;252.69536936057474;49.11249050445301;49.11249050445301
42;M198;171.4608517136828;145.77763534515898;25.68321636852383;25.68321636852383
47;M173;103.1531253936123;110.7877557612091;-7.634630367596799;7.634630367596799
49;M170;922.5088034361828;857.9940058024036;64.51479763377915;64.51479763377915
51;M120;223.4824632408397;543.3006801574885;-319.8182169166488;319.8182169166488
55;M25;115.12378030999521;409.2015703332866;-294.0777900232914;294.0777900232914
58;M121;144.85032690787625;226.17774428661033;-81.32741737873408;81.32741737873408
59;M141;124.58496331263432;178.39828984137273;-53.813326528738415;53.813326528738415
60;M285;418.8730197554513;338.2579448370827;80.61507491836863;80.61507491836863
62;M104;186.77032814341024;180.91576704323177;5.854561100178472;5.854561100178472
64;M176;635.9031280379338;534.1759794352141;101.7271486027197;101.7271486027197
74;M188;476.03043564643656;552.2939673001267;-76.26353165369017;76.26353165369017
76;M209;477.4502682190251;516.5628049667209;-39.112536747695856;39.112536747695856
77;M9;545.5293208704707;403.2692677400851;142.26005313038553;142.26005313038553
78;M243;188.0063470099265;370.0823220455643;-182.0759750356378;182.0759750356378
89;M238;186.05148470239797;320.5216675831244;-134.4701828807264;134.4701828807264
90;M166;925.1580751326743;724.0413487750275;201.11672635764683;201.11672635764683
95;M175;318.97986607891846;309.0044686994127;9.97539737950575;9.97539737950575
97;M284;508.47720296120275;563.4642745776098;-54.987071616407036;54.987071616407036
98;M70;836.9368126105528;554.2590558452264;282.6777567653264;282.6777567653264
106;M305;299.29691404050857;360.51871922565425;-61.22180518514568;61.22180518514568
110;M283;284.49030925554086;418.3114348522582;-133.8211255967173;133.8211255967173
