Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
1;196;219.66141175263652;188.47413150135242;31.187280251284108;31.187280251284108
10;211;204.70919433459744;168.59169212720226;36.11750220739518;36.11750220739518
12;199;228.70389637653346;202.26344665514182;26.440449721391644;26.440449721391644
16;39;149.94086630100173;182.29206330562488;-32.351197004623145;32.351197004623145
23;68;284.811900087698;245.14194703193493;39.669953055763074;39.669953055763074
25;7;74.01502339058766;109.53892181308382;-35.52389842249616;35.52389842249616
26;28;100.9608561995899;98.90806365288432;2.052792546705575;2.052792546705575
31;5;127.66426098927387;154.3006658214946;-26.63640483222072;26.63640483222072
34;202;133.1940019975267;118.5269138459275;14.667088151599202;14.667088151599202
37;11;106.09871728516995;89.62029861318561;16.478418671984343;16.478418671984343
52;85;106.36338475208419;97.42832269246668;8.935062059617508;8.935062059617508
56;113;119.0504868788902;166.27475927631457;-47.22427239742437;47.22427239742437
57;217;158.85597281021577;187.2676991385585;-28.411726328342723;28.411726328342723
66;185;250.8466162574153;203.51249157905303;47.33412467836226;47.33412467836226
68;220;121.13147637397799;155.7835257014325;-34.652049327454506;34.652049327454506
69;105;93.11423269534255;95.25048195131926;-2.1362492559767077;2.1362492559767077
70;109;57.04411579472285;82.25698099745443;-25.212865202731585;25.212865202731585
82;8;218.5025392667037;221.60326358463925;-3.100724317935544;3.100724317935544
86;115;70.94381117207978;79.52136539280912;-8.57755422072934;8.57755422072934
94;170;138.53163131800554;150.67187257956152;-12.140241261555985;12.140241261555985
118;2;97.41961408586332;161.15078199444918;-63.73116790858586;63.73116790858586
119;55;157.39476904927415;152.06152818092679;5.33324086834736;5.33324086834736
120;207;160.52292664551433;151.32904420659244;9.19388243892189;9.19388243892189
123;104;74.87884303383761;85.32883358111386;-10.449990547276244;10.449990547276244
125;92;107.73688229312894;168.55631299608828;-60.81943070295934;60.81943070295934
126;78;88.13857387173407;107.77479528763244;-19.636221415898376;19.636221415898376
133;97;78.75538529987026;79.39849299407483;-0.6431076942045735;0.6431076942045735
