Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
33;35;0.6492446256094706;0.6616934778836366;-0.012448852274166033
42;180;0.6127050786322289;0.6971843904141101;-0.08447931178188117
47;43;0.9325243630833954;0.880684758898226;0.05183960418516942
49;26;1.0644094495391359;0.8615918094953279;0.20281764004380798
51;176;0.761898171152687;0.8205448142813097;-0.058646643128622666
55;95;0.563142361478351;0.7570811713237934;-0.19393880984544243
58;194;0.6813419486063905;0.715497245486829;-0.0341552968804385
59;50;0.6485131060390741;0.5718999873524392;0.0766131186866349
60;181;0.8569129351525322;0.8346314391228676;0.02228149602966456
62;77;0.9707345701499535;0.7819034978071688;0.18883107234278462
64;117;0.8366190576691033;0.9399949947814886;-0.10337593711238535
76;52;0.5407798281496817;0.7259104109871164;-0.18513058283743467
80;37;1.091206155881944;0.9372122421869254;0.15399391369501847
86;115;0.5145725162478212;0.9719253447377642;-0.45735282848994296
89;204;0.7458255021564033;0.8274744858946774;-0.08164898373827412
90;205;0.7438274244428361;0.7727300359384475;-0.028902611495611352
91;94;0.5327993266917495;0.9477412492434031;-0.41494192255165363
92;9;0.8091797969662883;0.713612593394343;0.09556720357194526
99;18;0.8193330662626535;0.7600029128751237;0.05933015338752978
105;57;0.8163751877309574;0.8364755550057886;-0.02010036727483122
106;112;0.7260838557845212;0.8564787651246175;-0.13039490934009634
112;22;0.5203743971060355;0.7885323977029094;-0.2681580005968739
114;215;0.6599716526554599;0.7070164143882443;-0.04704476173278438
115;186;1.0334465527675123;0.818760246942172;0.21468630582534032
127;220;0.6803042843807237;0.6871333246431184;-0.0068290402623947255
131;15;0.6817316309862753;0.7189261623541603;-0.037194531367884975
