Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
4;210;23.864885246860666;75.46968745983247;-51.604802212971805;51.604802212971805
6;182;58.05108834263983;83.54154897748359;-25.490460634843757;25.490460634843757
7;48;63.65604650988635;87.88857193086695;-24.232525420980593;24.232525420980593
8;45;7.674347291529088e-06;120.52923080507578;-120.5292231307285;120.5292231307285
9;72;218.02119983569713;158.40344250441814;59.617757331278995;59.617757331278995
14;102;143.71963651149255;141.93333599607425;1.7863005154183043;1.7863005154183043
17;86;110.0279240752208;143.38495943703435;-33.35703536181356;33.35703536181356
18;23;162.20866196494234;127.91111987474498;34.297542090197354;34.297542090197354
35;114;49.680417865168025;135.9458241658822;-86.26540630071416;86.26540630071416
36;71;56.9752279914027;89.20351142470601;-32.22828343330331;32.22828343330331
39;172;53.76819268126681;70.35716219490955;-16.588969513642738;16.588969513642738
40;1;38.65616541728126;129.89069850693116;-91.2345330896499;91.2345330896499
44;47;96.64560192289115;81.06868096516395;15.576920957727197;15.576920957727197
50;24;220.77841311017644;105.5756068043173;115.20280630585914;115.20280630585914
54;99;190.67956923108787;142.7910125545224;47.88855667656546;47.88855667656546
70;56;107.34101258191045;92.55433410106787;14.786678480842582;14.786678480842582
73;183;55.928396461767605;74.99006897319404;-19.061672511426437;19.061672511426437
74;208;69.77980034647065;80.90865932615739;-11.12885897968674;11.12885897968674
78;82;106.87190261426149;145.87781121169937;-39.00590859743788;39.00590859743788
94;62;121.44687678005353;82.68864216986562;38.75823461018791;38.75823461018791
106;53;81.82806503237838;94.98382632313718;-13.155761290758804;13.155761290758804
112;60;103.91881439292025;94.74936334328568;9.169451049634574;9.169451049634574
120;109;205.43113876144332;152.32742420377383;53.10371455766949;53.10371455766949
124;79;99.25615009330588;140.8430374539857;-41.58688736067981;41.58688736067981
125;179;95.47778360193423;84.6034507865804;10.874332815353839;10.874332815353839
131;98;115.45727228529769;111.37779304135891;4.079479243938778;4.079479243938778
