Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
2;M271;367.817408617357;415.07498991029513;-47.25758129293814
3;M174;488.8478864768854;498.6933427275759;-9.845456250690518
15;M161;415.0414227508217;331.2159491247622;83.82547362605953
21;M296;292.99414465648766;261.00604190248066;31.988102754007002
22;M224;402.67568774223696;337.57812382518443;65.09756391705253
24;M144;1213.173185752518;1066.8863365232667;146.2868492292514
30;M88;454.8999170830625;922.5075108463684;-467.6075937633059
38;M91;1248.4687304032987;1057.575395490716;190.89333491258276
52;M182;1304.2133261491772;1125.6426704200244;178.5706557291528
53;M229;315.31158323078;736.2640186803625;-420.9524354495825
61;M294;422.52476520825763;529.1280590396093;-106.60329383135166
72;M195;148.01538538036564;176.34550595867978;-28.330120578314137
75;M282;487.4567338025489;382.92509995279914;104.53163384974977
83;M262;288.45194477894046;335.1161188868386;-46.664174107898134
87;M150;526.4043891540211;721.2347342455453;-194.83034509152412
88;M201;278.2525932875111;402.5129868824538;-124.26039359494268
93;M217;350.0992929794691;444.88828378922057;-94.78899080975145
100;M197;221.92819765412867;492.0926409956162;-270.1644433414875
102;M272;414.55162579354675;741.3390158782776;-326.7873900847308
103;M298;242.51428657285481;304.60621643040025;-62.09192985754544
107;M97;206.21266886185902;852.3509068823217;-646.1382380204627
113;M276;1259.387380602302;726.3142821452989;533.0730984570032
