Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure
33;M290;490.11070986502773;478.1652498533208;11.945460011706928
42;M198;311.3612317136828;305.7738165164392;5.587415197243615
47;M173;143.0708553936123;168.12775443520835;-25.05689904159604
49;M170;500.8776534361829;598.585891522065;-97.7082380858821
51;M120;404.2018532408397;547.6314796567428;-143.42962641590316
55;M25;60.31315030999522;510.8489238967267;-450.53577358673147
58;M121;95.06852690787623;191.9516816406036;-96.88315473272736
59;M141;108.91251331263432;411.50727946412246;-302.59476615148816
60;M285;280.6168997554513;317.98632061215096;-37.36942085669966
62;M104;148.91598814341023;259.6346490400705;-110.71866089666025
64;M176;798.1851580379338;951.477022902723;-153.2918648647892
74;M188;503.09295564643656;502.248251365341;0.8447042810955736
76;M209;404.93899821902505;379.06897823062354;25.87001998840151
77;M9;359.6072108704707;536.15735502852;-176.5501441580493
78;M243;247.6119370099265;329.9666952248792;-82.35475821495268
89;M238;307.20689470239796;368.537402748716;-61.330508046318016
90;M166;415.09103513267434;536.6395048323507;-121.54846969967633
95;M175;397.95960607891845;457.83005252603516;-59.870446447116706
97;M284;192.31246296120275;596.024141922513;-403.7116789613102
98;M70;1739.2105426105527;1038.937538443615;700.2730041669377
106;M305;311.42466404050856;577.480991272968;-266.05632723245947
110;M283;330.39192925554084;380.82526450230466;-50.43333524676382
