Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
1;197;498.29549847087253;603.3859228572422;-105.0904243863697;105.0904243863697
10;96;1219.3206706428605;847.6530633453631;371.6676072974974;371.6676072974974
13;88;509.7199837273937;851.5095154825126;-341.7895317551189;341.7895317551189
16;39;979.0818205041787;676.5900494544627;302.491771049716;302.491771049716
23;68;716.973303211476;498.17962396827295;218.7936792432031;218.7936792432031
25;7;370.86367644468675;585.8949967562157;-215.031320311529;215.031320311529
26;28;701.4956295655959;663.3201615591217;38.17546800647415;38.17546800647415
29;185;601.5347308001191;604.7822662161185;-3.2475354159994367;3.2475354159994367
31;5;900.6445098529289;653.7878841072745;246.85662574565436;246.85662574565436
34;186;577.4074735612627;693.8690165375624;-116.46154297629971;116.46154297629971
46;29;705.3015196619939;607.1061464151658;98.19537324682813;98.19537324682813
52;84;858.3187188150412;600.057931590946;258.2607872240951;258.2607872240951
67;220;743.2375790869098;436.75914353040673;306.4784355565031;306.4784355565031
68;209;581.394978976207;472.38512333076267;109.0098556454443;109.0098556454443
69;215;601.0858731153572;447.5612147791458;153.52465833621142;153.52465833621142
71;6;1096.955916126366;594.8381131417324;502.1178029846336;502.1178029846336
79;37;939.2371237160647;696.4420527540623;242.79507096200246;242.79507096200246
81;8;718.6892165376821;627.7988956182587;90.8903209194234;90.8903209194234
86;97;719.4767956783226;820.4178643039905;-100.94106862566798;100.94106862566798
90;95;651.0904406422284;644.0628432570109;7.027597385217518;7.027597385217518
95;198;559.9623289473675;578.5829461299694;-18.620617182601904;18.620617182601904
96;4;1160.3803382536305;703.2851232559489;457.09521499768164;457.09521499768164
97;18;980.6105340502987;615.8596641401443;364.7508699101544;364.7508699101544
101;193;583.5143646640216;638.0153411871052;-54.50097652308352;54.50097652308352
115;40;910.8869714784483;736.6219044170767;174.2650670613716;174.2650670613716
123;93;735.7011749075622;698.3043717942462;37.39680311331597;37.39680311331597
127;21;723.5528703298457;633.2099291217878;90.34294120805794;90.34294120805794
