Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
1;M165;1599.9953149671414;1567.583106644653;32.41220832248837;32.41220832248837
5;M137;1357.9414876584663;1053.9694172636396;303.9720703948267;303.9720703948267
11;M269;699.6067253658231;571.9651889332915;127.64153643253155;127.64153643253155
12;M207;1107.8669153427024;1242.2045539857395;-134.33763864303705;134.33763864303705
13;M10;437.9492824196227;583.8238409267944;-145.87455850717174;145.87455850717174
19;M157;1067.1368309197592;906.6371654458634;160.4996654738958;160.4996654738958
27;M153;148.60939849006422;190.6969868385404;-42.087588348476174;42.087588348476174
37;M247;913.608202088636;831.1756509874383;82.43255110119765;82.43255110119765
41;M72;1894.955317384666;1356.7570930741679;538.1982243104981;538.1982243104981
46;M193;829.3348928015579;464.60219858869715;364.73269421286074;364.73269421286074
48;M241;1058.6704505712223;1129.4842473187714;-70.81379674754908;70.81379674754908
54;M260;771.8848261167628;636.2077159474729;135.6771101692899;135.6771101692899
67;M117;568.5683192798988;472.9144388507855;95.65388042911331;95.65388042911331
70;M306;154.42512354880245;248.8914702859859;-94.46634673718344;94.46634673718344
71;M199;318.33146361395603;208.11018959714917;110.22127401680686;110.22127401680686
73;M280;391.95016964173965;536.9509138515316;-145.00074420979195;145.00074420979195
81;M18;1254.983237803281;984.5834364648836;270.39980133839754;270.39980133839754
82;M203;143.47107357112571;283.8832601796358;-140.41218660851007;140.41218660851007
84;M192;136.2325048172978;190.15793727372883;-53.925432456431025;53.925432456431025
92;M204;457.6592996864499;310.5081298711262;147.15116981532373;147.15116981532373
99;M100;499.4422900511346;753.8542304786722;-254.41194042753762;254.41194042753762
105;M237;378.9454883871429;791.6363771238172;-412.69088873667425;412.69088873667425
112;M264;628.3472997348613;937.7357084089778;-309.3884086741165;309.3884086741165
