Numero_Echantillon;Identifiant_Ech;Valeur_Mesuree;Valeur_Predite;Ecart_Mesure;SEP
4;M145;0.4409604302985641;0.4865974590801636;-0.04563702878159953;0.04563702878159953
7;M29;0.46076759212815505;0.5237297400440833;-0.0629621479159283;0.0629621479159283
8;M180;0.7058345743472916;0.5801418554117673;0.12569271893552425;0.12569271893552425
9;M301;0.29550840525614064;0.36656328533271;-0.07105488007656935;0.07105488007656935
14;M250;0.3211055671975534;0.36516244885144383;-0.044056881653890434;0.044056881653890434
18;M155;0.607911342473326;0.5889367839023668;0.0189745585709592;0.0189745585709592
20;M154;0.5878471769629867;0.583871784247441;0.0039753927155457;0.0039753927155457
25;M268;0.5158504561727548;0.5111139464923072;0.004736509680447587;0.004736509680447587
26;M177;0.5207696092258971;0.4900790761076802;0.0306905331182169;0.0306905331182169
28;M225;0.23937915698018344;0.37276992150975424;-0.1333907645295708;0.1333907645295708
35;M79;0.607137125449121;0.3882450034794866;0.21889212196963442;0.21889212196963442
39;M212;0.346953318139511;0.38656862424850935;-0.03961530610899833;0.03961530610899833
44;M251;0.3531714889630441;0.3645654410581438;-0.011393952095099691;0.011393952095099691
50;M49;0.4689775695984464;0.45000388949477593;0.018973680103670454;0.018973680103670454
57;M48;0.5897817078247678;0.46638233840733495;0.12339936941743285;0.12339936941743285
69;M103;0.5250974163602505;0.37774759108260186;0.14734982527764867;0.14734982527764867
80;M263;0.39863692431085396;0.4061665848758022;-0.007529660564948248;0.007529660564948248
85;M258;0.4305217150639711;0.37364270090107465;0.056879014162896424;0.056879014162896424
86;M38;0.45882338242956416;0.3968753641340489;0.06194801829551527;0.06194801829551527
91;M8;0.5193150707754934;0.3964530086918226;0.12286206208367084;0.12286206208367084
94;M45;0.6673098233785341;0.5532065398788429;0.11410328349969112;0.11410328349969112
96;M162;0.5008704648505187;0.49698294130253323;0.0038875235479854386;0.0038875235479854386
101;M278;0.27074184629257947;0.39151834370087985;-0.12077649740830038;0.12077649740830038
